ModeIndex,StateIndex,Generator,Area,StateVariable,StateDescription,ModelName,RealPart,ImagPart,ParticipationMagnitude
29,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-1.0225893413371368e-07,-1.05569741876102e-07,1.4697571231312335e-07
30,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-1.0225893413371368e-07,1.05569741876102e-07,1.4697571231312335e-07
31,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,8.997156010331204e-06,-4.627999043624917e-07,9.009051005833901e-06
32,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,8.997156010331204e-06,4.627999043624917e-07,9.009051005833901e-06
33,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,4.021428836408919e-08,1.1040785819524912e-07,1.1750354947784495e-07
34,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,4.021428836408919e-08,-1.1040785819524912e-07,1.1750354947784495e-07
35,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-0.00010679738630611332,-0.00047182914366619705,0.00048376484218532666
36,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-0.00010679738630611332,0.00047182914366619705,0.00048376484218532666
37,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.00023154749828013322,-2.749499679050647e-05,0.00023317422415073725
38,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.00023154749828013322,2.749499679050647e-05,0.00023317422415073725
39,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.00039648499787826267,-0.0005746368016410287,0.0006981459785336852
40,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.00039648499787826267,0.0005746368016410287,0.0006981459785336852
41,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-0.0032177265960430957,-0.024062805367112236,0.024276992535781867
42,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-0.0032177265960430957,0.024062805367112236,0.024276992535781867
43,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-0.00047021983388230573,0.0006435555961072649,0.00079703857965426
44,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-0.00047021983388230573,-0.0006435555961072649,0.00079703857965426
45,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-0.0008815488819496661,5.438773661104883e-05,0.0008832250320050826
46,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-0.0008815488819496661,-5.438773661104883e-05,0.0008832250320050826
47,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.004098308521224257,-0.0005244481571964138,0.00413172828302226
48,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.004098308521224257,0.0005244481571964138,0.00413172828302226
49,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.0026042830459634646,0.003966907331946424,0.0047453813296449675
50,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.0026042830459634646,-0.003966907331946424,0.0047453813296449675
51,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.0011596977962506944,0.0,0.0011596977962506944
52,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,6.561678324810964e-15,0.0,6.561678324810964e-15
53,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-1.7319920978510934e-15,0.0,1.7319920978510934e-15
54,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-3.0033093550125184e-15,-0.0,3.0033093550125184e-15
56,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,2.403299743117918e-16,0.0,2.403299743117918e-16
57,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-0.00015333050275243059,0.0,0.00015333050275243059
58,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-2.3839900880042033e-05,0.0,2.3839900880042033e-05
59,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-2.6920223390606743e-05,0.0,2.6920223390606743e-05
60,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,8.393823054759066e-05,1.653003384609869e-05,8.555038612661926e-05
61,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,8.393823054759066e-05,-1.653003384609869e-05,8.555038612661926e-05
62,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-1.9365806957459004e-06,0.0,1.9365806957459004e-06
63,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,1.9524274403426597e-06,0.0,1.9524274403426597e-06
64,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,1.392261929962004e-07,0.0,1.392261929962004e-07
65,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,6.177600517788428e-07,-2.2462461755048182e-05,2.247095493250289e-05
66,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,6.177600517788428e-07,2.2462461755048182e-05,2.247095493250289e-05
67,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-2.3472905956239747e-06,-0.0,2.3472905956239747e-06
68,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.00031135355376578594,0.0001881823816444866,0.000363804403772103
69,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.00031135355376578594,-0.0001881823816444866,0.000363804403772103
70,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,6.469954602720328e-07,-5.324770641502982e-07,8.379349315183968e-07
71,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,6.469954602720328e-07,5.324770641502982e-07,8.379349315183968e-07
72,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-8.202836270308626e-06,1.4268718593942565e-06,8.32601262193506e-06
73,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-8.202836270308626e-06,-1.4268718593942565e-06,8.32601262193506e-06
74,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-3.5547744184866357e-06,0.0,3.5547744184866357e-06
75,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-4.547536428885761e-05,0.0002253937717102964,0.00022993555854412234
76,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-4.547536428885761e-05,-0.0002253937717102964,0.00022993555854412234
77,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,5.006403017946961e-06,0.0,5.006403017946961e-06
78,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,9.59276093349474e-08,0.0,9.59276093349474e-08
79,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,1.0066487585250301e-08,0.0,1.0066487585250301e-08
80,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-3.461602926221884e-16,-0.0,3.461602926221884e-16
81,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,2.725599077200558e-16,0.0,2.725599077200558e-16
85,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,1.6351687176767923e-16,0.0,1.6351687176767923e-16
91,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,4.000894055843634e-05,0.0,4.000894055843634e-05
92,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-0.003907647069008091,-0.0,0.003907647069008091
93,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-1.7292779177591073e-05,0.0,1.7292779177591073e-05
94,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.001144550882653161,0.0006760425054268542,0.0013292968788521052
95,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.001144550882653161,-0.0006760425054268542,0.0013292968788521052
96,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-4.4556326702113135e-05,0.0,4.4556326702113135e-05
97,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-4.010389983849559e-06,0.0,4.010389983849559e-06
98,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-2.8339846113187e-06,0.0,2.8339846113187e-06
99,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-1.4319211242727027e-05,-0.0,1.4319211242727027e-05
100,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,5.8439369300205516e-06,0.0,5.8439369300205516e-06
101,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-1.7010281858780608e-06,-0.0,1.7010281858780608e-06
102,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,3.884654750658525e-06,-2.633845181408595e-07,3.893573414770824e-06
103,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,3.884654750658525e-06,2.633845181408595e-07,3.893573414770824e-06
104,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-6.4131986706086e-07,1.0368552276787716e-06,1.2191636211156223e-06
105,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-6.4131986706086e-07,-1.0368552276787716e-06,1.2191636211156223e-06
106,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-0.0005097832496749318,0.00018366487884878736,0.0005418595291878455
107,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-0.0005097832496749318,-0.00018366487884878736,0.0005418595291878455
108,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,7.96739923323867e-05,0.0,7.96739923323867e-05
112,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-2.3103178816465394e-07,0.0,2.3103178816465394e-07
113,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,6.589044238319518e-06,-0.0,6.589044238319518e-06
114,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,4.923536278026552e-07,0.0,4.923536278026552e-07
115,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-3.596421252165835e-07,0.0,3.596421252165835e-07
116,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-4.075943558330229e-09,-0.0,4.075943558330229e-09
117,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-8.65276300597742e-07,-0.0,8.65276300597742e-07
118,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,2.2949162080959593e-06,-0.0,2.2949162080959593e-06
119,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,8.290163936639079e-05,0.0,8.290163936639079e-05
120,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,9.019225627217584e-07,0.0,9.019225627217584e-07
121,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,7.989753211589399e-05,0.0,7.989753211589399e-05
122,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-5.812767934856617e-06,0.0,5.812767934856617e-06
123,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.0001821614603644847,0.0,0.0001821614603644847
124,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-1.9452733069585709e-07,-0.0,1.9452733069585709e-07
125,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,5.659235420293515e-05,0.0,5.659235420293515e-05
126,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-0.0004194552388570775,0.0,0.0004194552388570775
127,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.001257582088636117,0.0,0.001257582088636117
128,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.0013650009641040402,0.0,0.0013650009641040402
129,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,7.055066489066388e-06,-0.0,7.055066489066388e-06
130,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-8.486217860632193e-06,-0.0,8.486217860632193e-06
131,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,2.206634754083246e-06,0.0,2.206634754083246e-06
132,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.041471609127947076,-0.062349543406283216,0.07488230716686832
133,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.041471609127947076,0.062349543406283216,0.07488230716686832
134,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.0002000501746000763,0.0,0.0002000501746000763
135,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-1.4978249275313905e-06,-0.0,1.4978249275313905e-06
136,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,9.033457222192599e-07,0.0,9.033457222192599e-07
140,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-7.302644646001303e-06,-0.0,7.302644646001303e-06
141,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.00014137804079350302,0.0,0.00014137804079350302
142,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.0010285982161947957,0.0,0.0010285982161947957
143,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.0009096389928219213,-0.0,0.0009096389928219213
144,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,7.514265333504318e-05,0.0,7.514265333504318e-05
145,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,4.721383058367196e-05,0.0,4.721383058367196e-05
146,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.003995785662955222,0.0001515754037218727,0.003998659546309482
147,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.003995785662955222,-0.0001515754037218727,0.003998659546309482
148,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.025038222069569422,-0.037738754056886994,0.045289359922296074
149,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.025038222069569422,0.037738754056886994,0.045289359922296074
150,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.1177897703949575,0.0,0.1177897703949575
151,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.01041232633271272,0.0,0.01041232633271272
152,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-4.952686144017728e-05,0.0,4.952686144017728e-05
153,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.0007808708216319888,-0.0012359468775805353,0.0014619589338546045
154,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.0007808708216319888,0.0012359468775805353,0.0014619589338546045
155,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-7.4084761212220475e-06,-0.0,7.4084761212220475e-06
156,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,5.647125162676035e-06,0.0,5.647125162676035e-06
157,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-5.471668461541601e-05,-0.0,5.471668461541601e-05
158,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.0002593762848974277,0.0,0.0002593762848974277
159,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.0006778543042137706,-0.0027112462123554085,0.002794698996627845
160,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.0006778543042137706,0.0027112462123554085,0.002794698996627845
161,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.06655476140281945,0.0,0.06655476140281945
162,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,1.0,0.0,1.0
163,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-0.043779671557746015,-0.06468669806033163,0.07810908108314056
164,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-0.043779671557746015,0.06468669806033163,0.07810908108314056
165,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-0.0011661627199651677,0.0,0.0011661627199651677
166,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-0.0007356790857160814,0.0,0.0007356790857160814
170,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-0.0008246308646686178,-0.0,0.0008246308646686178
171,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.0021457226049907854,0.0,0.0021457226049907854
172,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,5.416231747996462e-05,0.0,5.416231747996462e-05
173,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,0.00022186829924205384,0.0,0.00022186829924205384
174,173,g7,area_3,psi1q,Flux in 1q-damper winding,Grid\G 07.ElmSym,-7.590203535280593e-06,0.0,7.590203535280593e-06
1,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,2.2511226380054524e-06,0.0,2.2511226380054524e-06
5,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-3.230807982382981e-08,6.589626433207233e-09,3.297324974023917e-08
6,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-3.230807982382981e-08,-6.589626433207233e-09,3.297324974023917e-08
7,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-5.129292445899767e-10,-6.099133634458127e-10,7.96925793826143e-10
8,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-5.129292445899767e-10,6.099133634458127e-10,7.96925793826143e-10
9,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-1.1223267945697593e-06,4.2379916180244365e-07,1.1996762743980913e-06
10,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-1.1223267945697593e-06,-4.2379916180244365e-07,1.1996762743980913e-06
11,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-2.5978545313330476e-05,1.1619929766931807e-05,2.845887531834652e-05
12,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-2.5978545313330476e-05,-1.1619929766931807e-05,2.845887531834652e-05
13,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-0.00010636122579949802,-0.0,0.00010636122579949802
14,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-1.4463686799462522e-05,5.9098372079782076e-06,1.562448116443391e-05
15,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-1.4463686799462522e-05,-5.9098372079782076e-06,1.562448116443391e-05
19,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-1.192187611722028e-10,-0.0,1.192187611722028e-10
20,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-2.624865629565055e-11,0.0,2.624865629565055e-11
21,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,6.967261332191118e-06,0.0,6.967261332191118e-06
22,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-0.007422708150251483,0.00568586345888498,0.00935016788923564
23,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-0.007422708150251483,-0.00568586345888498,0.00935016788923564
24,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-0.004806395493167145,0.0028013906841677276,0.005563202980485178
25,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-0.004806395493167145,-0.0028013906841677276,0.005563202980485178
26,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-0.0005463445975698008,0.0,0.0005463445975698008
27,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-0.004482395503063264,0.006120555568560446,0.007586373963476758
28,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-0.004482395503063264,-0.006120555568560446,0.007586373963476758
29,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-1.3898554622249557e-08,-1.4348543324328325e-08,1.997624879995695e-08
30,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-1.3898554622249557e-08,1.4348543324328325e-08,1.997624879995695e-08
31,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,1.222697401514567e-06,-6.289367904801444e-08,1.2243139101287174e-06
32,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,1.222697401514567e-06,6.289367904801444e-08,1.2243139101287174e-06
33,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,5.466022292366682e-09,1.500690026760973e-08,1.5971363603106485e-08
34,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,5.466022292366682e-09,-1.500690026760973e-08,1.5971363603106485e-08
35,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-3.1001469556475906e-05,-0.00013696400178423102,0.0001404287324567588
36,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-3.1001469556475906e-05,0.00013696400178423102,0.0001404287324567588
37,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,8.038352465354147e-05,-9.545103252766272e-06,8.09482552735541e-05
38,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,8.038352465354147e-05,9.545103252766272e-06,8.09482552735541e-05
39,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,0.0003420760944900737,-0.0004957804870752398,0.0006023407223375685
40,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,0.0003420760944900737,0.0004957804870752398,0.0006023407223375685
41,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-0.0005621646644799927,-0.0042039802263663445,0.0042414005768931
42,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-0.0005621646644799927,0.0042039802263663445,0.0042414005768931
43,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-8.384587856152852e-05,0.00011475373835342471,0.00014212160925714586
44,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-8.384587856152852e-05,-0.00011475373835342471,0.00014212160925714586
45,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-0.003879320536215871,0.00023933737306966853,0.0038866965666043553
46,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-0.003879320536215871,-0.00023933737306966853,0.0038866965666043553
47,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,0.6484469740801215,-0.0829797979400736,0.6537347513019643
48,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,0.6484469740801215,0.0829797979400736,0.6537347513019643
49,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,0.049910493525296674,0.07602487875367193,0.09094415623584177
50,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,0.049910493525296674,-0.07602487875367193,0.09094415623584177
51,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,0.5096977944591452,0.0,0.5096977944591452
52,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,8.322462548189119e-12,0.0,8.322462548189119e-12
53,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,7.26906563956037e-12,0.0,7.26906563956037e-12
54,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-1.5590366000912498e-12,-0.0,1.5590366000912498e-12
55,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-1.1370663752899327e-14,-0.0,1.1370663752899327e-14
56,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,1.8372818493929849e-13,0.0,1.8372818493929849e-13
57,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-0.2768208010726554,0.0,0.2768208010726554
58,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-0.07140206581566173,0.0,0.07140206581566173
59,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-0.03798679126628236,0.0,0.03798679126628236
60,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,0.09138072024211988,0.017995692436679905,0.09313582005997562
61,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,0.09138072024211988,-0.017995692436679905,0.09313582005997562
62,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-0.0019156550970418605,0.0,0.0019156550970418605
63,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,0.000988185289819906,0.0,0.000988185289819906
64,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,1.4256511304365851e-05,0.0,1.4256511304365851e-05
65,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,5.062398457929382e-05,-0.0018407468166370356,0.0018414428122464366
66,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,5.062398457929382e-05,0.0018407468166370356,0.0018414428122464366
67,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,-0.00016928971165720193,-0.0,0.00016928971165720193
68,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,0.013902350405123599,0.008402593718486867,0.01624435064829602
69,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,0.013902350405123599,-0.008402593718486867,0.01624435064829602
70,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,2.7316144680421304e-05,-2.2481202173935955e-05,3.537762303189817e-05
71,174,g7,area_3,psi2q,Flux in 2q-damper winding,Grid\G 07.ElmSym,2.7316144680421304e-05,2.2481202173935955e-05,3.537762303189817e-05
