Study Cases\RMS mine\All calculations.ElmRes;Grid\G 01.ElmSym;Grid\G 01.ElmSym;Grid\G 01.ElmSym;Grid\G 01.ElmSym;Grid\G 02.ElmSym;Grid\G 02.ElmSym;Grid\G 02.ElmSym;Grid\G 02.ElmSym;Grid\G 03.ElmSym;Grid\G 03.ElmSym;Grid\G 03.ElmSym;Grid\G 03.ElmSym;Grid\G 04.ElmSym;Grid\G 04.ElmSym;Grid\G 04.ElmSym;Grid\G 04.ElmSym;Grid\G 05.ElmSym;Grid\G 05.ElmSym;Grid\G 05.ElmSym;Grid\G 05.ElmSym;Grid\G 06.ElmSym;Grid\G 06.ElmSym;Grid\G 06.ElmSym;Grid\G 06.ElmSym;Grid\G 07.ElmSym;Grid\G 07.ElmSym;Grid\G 07.ElmSym;Grid\G 07.ElmSym;Grid\G 08.ElmSym;Grid\G 08.ElmSym;Grid\G 08.ElmSym;Grid\G 08.ElmSym;Grid\G 09.ElmSym;Grid\G 09.ElmSym;Grid\G 09.ElmSym;Grid\G 09.ElmSym;Grid\G 10.ElmSym;Grid\G 10.ElmSym;Grid\G 10.ElmSym;Grid\G 10.ElmSym
25,830000;1,029843;0,097468;88,124744;999,887621;0,981933;0,811594;198,547159;521,322587;0,982976;0,867509;205,248123;650,584322;0,997181;0,804917;110,235129;632,585936;1,012263;0,880553;165,869757;508,438431;1,049300;0,815474;212,923155;650,584521;1,063437;0,765163;101,295674;560,512396;1,027805;0,751273;0,707809;540,512811;1,026434;0,809651;23,087970;830,732698;1,047507;0,278049;146,830091;251,539201
25,840000;1,029843;0,097468;88,124773;999,887629;0,981933;0,811593;198,547142;521,322553;0,982976;0,867509;205,248118;650,584283;0,997181;0,804917;110,235113;632,585898;1,012263;0,880553;165,869752;508,438403;1,049300;0,815474;212,923122;650,584483;1,063437;0,765163;101,295670;560,512363;1,027805;0,751273;0,707801;540,512778;1,026434;0,809651;23,087958;830,732650;1,047507;0,278049;146,830082;251,539519
25,850000;1,029843;0,097468;88,124803;999,887637;0,981933;0,811593;198,547125;521,322520;0,982976;0,867509;205,248114;650,584245;0,997181;0,804917;110,235097;632,585860;1,012263;0,880553;165,869746;508,438375;1,049300;0,815474;212,923088;650,584446;1,063437;0,765163;101,295665;560,512329;1,027805;0,751273;0,707792;540,512745;1,026434;0,809651;23,087947;830,732601;1,047507;0,278049;146,830073;251,539838
25,860000;1,029843;0,097468;88,124833;999,887645;0,981933;0,811593;198,547107;521,322486;0,982976;0,867509;205,248109;650,584207;0,997181;0,804917;110,235081;632,585822;1,012263;0,880553;165,869740;508,438346;1,049300;0,815473;212,923055;650,584408;1,063437;0,765163;101,295661;560,512296;1,027805;0,751273;0,707784;540,512713;1,026434;0,809651;23,087936;830,732553;1,047507;0,278049;146,830064;251,540157
25,870000;1,029843;0,097468;88,124863;999,887651;0,981933;0,811593;198,547090;521,322452;0,982976;0,867509;205,248105;650,584168;0,997181;0,804917;110,235065;632,585784;1,012263;0,880553;165,869735;508,438318;1,049300;0,815473;212,923022;650,584370;1,063437;0,765163;101,295657;560,512263;1,027805;0,751273;0,707775;540,512680;1,026434;0,809651;23,087925;830,732504;1,047507;0,278050;146,830055;251,540476
25,880000;1,029843;0,097468;88,124893;999,887657;0,981933;0,811593;198,547073;521,322418;0,982976;0,867509;205,248100;650,584130;0,997181;0,804917;110,235049;632,585746;1,012263;0,880553;165,869729;508,438290;1,049300;0,815473;212,922988;650,584332;1,063437;0,765163;101,295653;560,512230;1,027805;0,751273;0,707767;540,512648;1,026434;0,809651;23,087913;830,732455;1,047507;0,278050;146,830046;251,540796
25,890000;1,029843;0,097468;88,124923;999,887663;0,981933;0,811593;198,547056;521,322384;0,982976;0,867509;205,248096;650,584091;0,997181;0,804917;110,235032;632,585709;1,012263;0,880553;165,869724;508,438261;1,049300;0,815473;212,922955;650,584294;1,063437;0,765163;101,295649;560,512197;1,027805;0,751273;0,707758;540,512616;1,026434;0,809651;23,087902;830,732407;1,047507;0,278050;146,830038;251,541115
25,900000;1,029843;0,097468;88,124953;999,887668;0,981933;0,811593;198,547039;521,322350;0,982976;0,867509;205,248091;650,584053;0,997181;0,804917;110,235016;632,585671;1,012263;0,880553;165,869718;508,438233;1,049300;0,815473;212,922922;650,584257;1,063437;0,765163;101,295645;560,512163;1,027805;0,751273;0,707749;540,512584;1,026434;0,809651;23,087891;830,732359;1,047507;0,278050;146,830029;251,541435
25,910000;1,029843;0,097468;88,124983;999,887673;0,981933;0,811593;198,547022;521,322316;0,982976;0,867508;205,248087;650,584015;0,997181;0,804917;110,235000;632,585633;1,012263;0,880553;165,869712;508,438205;1,049300;0,815473;212,922889;650,584219;1,063437;0,765163;101,295641;560,512130;1,027805;0,751273;0,707741;540,512551;1,026434;0,809651;23,087880;830,732310;1,047507;0,278051;146,830020;251,541755
25,920000;1,029843;0,097468;88,125014;999,887677;0,981933;0,811593;198,547005;521,322283;0,982976;0,867508;205,248083;650,583976;0,997181;0,804917;110,234984;632,585595;1,012263;0,880553;165,869707;508,438177;1,049300;0,815473;212,922855;650,584181;1,063437;0,765163;101,295637;560,512097;1,027805;0,751273;0,707732;540,512519;1,026434;0,809651;23,087869;830,732262;1,047507;0,278051;146,830011;251,542075
25,930000;1,029843;0,097468;88,125045;999,887680;0,981933;0,811593;198,546988;521,322249;0,982976;0,867508;205,248078;650,583938;0,997181;0,804917;110,234968;632,585558;1,012263;0,880553;165,869701;508,438149;1,049300;0,815473;212,922822;650,584144;1,063437;0,765162;101,295633;560,512064;1,027805;0,751273;0,707723;540,512487;1,026434;0,809651;23,087858;830,732214;1,047507;0,278051;146,830002;251,542394
25,940000;1,029843;0,097468;88,125075;999,887683;0,981933;0,811593;198,546971;521,322215;0,982976;0,867508;205,248074;650,583900;0,997181;0,804917;110,234953;632,585520;1,012263;0,880552;165,869696;508,438121;1,049300;0,815473;212,922789;650,584106;1,063437;0,765162;101,295629;560,512032;1,027805;0,751272;0,707714;540,512455;1,026434;0,809651;23,087847;830,732166;1,047507;0,278051;146,829994;251,542714
25,950000;1,029843;0,097468;88,125106;999,887686;0,981933;0,811593;198,546954;521,322181;0,982976;0,867508;205,248070;650,583862;0,997181;0,804917;110,234937;632,585483;1,012263;0,880552;165,869690;508,438093;1,049300;0,815473;212,922756;650,584069;1,063437;0,765162;101,295625;560,511999;1,027805;0,751272;0,707706;540,512423;1,026434;0,809651;23,087836;830,732118;1,047507;0,278052;146,829985;251,543034
25,960000;1,029843;0,097468;88,125137;999,887688;0,981933;0,811593;198,546937;521,322147;0,982976;0,867508;205,248065;650,583824;0,997181;0,804917;110,234921;632,585445;1,012263;0,880552;165,869685;508,438065;1,049300;0,815473;212,922724;650,584031;1,063437;0,765162;101,295621;560,511966;1,027805;0,751272;0,707697;540,512392;1,026434;0,809651;23,087825;830,732070;1,047507;0,278052;146,829976;251,543354
25,970000;1,029843;0,097468;88,125168;999,887689;0,981933;0,811593;198,546920;521,322114;0,982976;0,867508;205,248061;650,583786;0,997181;0,804917;110,234905;632,585408;1,012263;0,880552;165,869680;508,438037;1,049300;0,815473;212,922691;650,583994;1,063437;0,765162;101,295618;560,511933;1,027805;0,751272;0,707688;540,512360;1,026434;0,809651;23,087815;830,732022;1,047507;0,278052;146,829967;251,543673
25,980000;1,029843;0,097468;88,125199;999,887691;0,981933;0,811593;198,546903;521,322080;0,982976;0,867508;205,248057;650,583748;0,997181;0,804917;110,234889;632,585370;1,012263;0,880552;165,869674;508,438009;1,049300;0,815473;212,922658;650,583957;1,063437;0,765162;101,295614;560,511900;1,027805;0,751272;0,707679;540,512328;1,026434;0,809651;23,087804;830,731974;1,047507;0,278052;146,829959;251,543993
25,990000;1,029843;0,097468;88,125230;999,887691;0,981933;0,811593;198,546886;521,322046;0,982976;0,867508;205,248053;650,583710;0,997181;0,804917;110,234873;632,585333;1,012263;0,880552;165,869669;508,437981;1,049300;0,815473;212,922625;650,583919;1,063437;0,765162;101,295610;560,511868;1,027805;0,751272;0,707670;540,512296;1,026434;0,809651;23,087793;830,731926;1,047507;0,278053;146,829950;251,544312
26,000000;1,029843;0,097468;88,125261;999,887692;0,981933;0,811593;198,546869;521,322013;0,982976;0,867508;205,248048;650,583672;0,997181;0,804917;110,234858;632,585295;1,012263;0,880552;165,869663;508,437953;1,049300;0,815473;212,922592;650,583882;1,063437;0,765162;101,295606;560,511835;1,027805;0,751272;0,707661;540,512264;1,026434;0,809651;23,087782;830,731879;1,047507;0,278053;146,829941;251,544631
26,010000;1,029843;0,097468;88,125293;999,887692;0,981933;0,811593;198,546852;521,321979;0,982976;0,867508;205,248044;650,583634;0,997181;0,804917;110,234842;632,585258;1,012263;0,880552;165,869658;508,437925;1,049300;0,815473;212,922560;650,583845;1,063437;0,765162;101,295603;560,511802;1,027805;0,751272;0,707652;540,512233;1,026434;0,809651;23,087772;830,731831;1,047507;0,278053;146,829932;251,544950
26,020000;1,029843;0,097468;88,125324;999,887692;0,981933;0,811592;198,546835;521,321946;0,982976;0,867508;205,248040;650,583597;0,997181;0,804916;110,234826;632,585221;1,012263;0,880552;165,869653;508,437897;1,049300;0,815473;212,922527;650,583808;1,063437;0,765162;101,295599;560,511770;1,027805;0,751272;0,707642;540,512201;1,026434;0,809651;23,087761;830,731784;1,047507;0,278053;146,829924;251,545269
26,030000;1,029843;0,097468;88,125356;999,887691;0,981933;0,811592;198,546818;521,321912;0,982976;0,867508;205,248036;650,583559;0,997181;0,804916;110,234811;632,585183;1,012263;0,880552;165,869647;508,437869;1,049300;0,815473;212,922494;650,583771;1,063437;0,765162;101,295595;560,511737;1,027805;0,751272;0,707633;540,512169;1,026434;0,809650;23,087750;830,731737;1,047507;0,278054;146,829915;251,545587
26,040000;1,029843;0,097468;88,125387;999,887691;0,981933;0,811592;198,546801;521,321879;0,982976;0,867508;205,248032;650,583521;0,997181;0,804916;110,234795;632,585146;1,012263;0,880552;165,869642;508,437841;1,049300;0,815473;212,922462;650,583734;1,063437;0,765162;101,295592;560,511705;1,027805;0,751272;0,707624;540,512137;1,026434;0,809650;23,087740;830,731690;1,047507;0,278054;146,829906;251,545905
26,050000;1,029843;0,097468;88,125419;999,887690;0,981933;0,811592;198,546784;521,321846;0,982976;0,867508;205,248028;650,583484;0,997181;0,804916;110,234779;632,585109;1,012263;0,880552;165,869637;508,437814;1,049300;0,815472;212,922429;650,583697;1,063437;0,765162;101,295588;560,511672;1,027805;0,751272;0,707615;540,512106;1,026434;0,809650;23,087729;830,731643;1,047507;0,278054;146,829897;251,546223
26,060000;1,029843;0,097468;88,125451;999,887689;0,981933;0,811592;198,546767;521,321813;0,982977;0,867508;205,248023;650,583446;0,997181;0,804916;110,234764;632,585072;1,012263;0,880552;165,869632;508,437786;1,049300;0,815472;212,922397;650,583660;1,063437;0,765162;101,295584;560,511640;1,027805;0,751272;0,707605;540,512074;1,026434;0,809650;23,087718;830,731596;1,047507;0,278055;146,829889;251,546540
26,070000;1,029843;0,097468;88,125483;999,887687;0,981933;0,811592;198,546750;521,321780;0,982977;0,867508;205,248019;650,583409;0,997181;0,804916;110,234748;632,585034;1,012263;0,880552;165,869626;508,437758;1,049300;0,815472;212,922365;650,583623;1,063437;0,765162;101,295581;560,511607;1,027805;0,751272;0,707596;540,512042;1,026434;0,809650;23,087708;830,731549;1,047507;0,278055;146,829880;251,546857
26,080000;1,029843;0,097468;88,125515;999,887686;0,981933;0,811592;198,546733;521,321746;0,982977;0,867508;205,248015;650,583372;0,997181;0,804916;110,234733;632,584997;1,012263;0,880552;165,869621;508,437730;1,049300;0,815472;212,922332;650,583587;1,063437;0,765162;101,295577;560,511575;1,027805;0,751272;0,707587;540,512010;1,026434;0,809650;23,087697;830,731502;1,047507;0,278055;146,829871;251,547174
26,090000;1,029843;0,097468;88,125547;999,887684;0,981933;0,811592;198,546716;521,321713;0,982977;0,867508;205,248011;650,583335;0,997181;0,804916;110,234717;632,584960;1,012263;0,880552;165,869616;508,437703;1,049300;0,815472;212,922300;650,583550;1,063437;0,765162;101,295574;560,511543;1,027805;0,751272;0,707577;540,511978;1,026434;0,809650;23,087687;830,731456;1,047507;0,278055;146,829862;251,547490
26,100000;1,029843;0,097468;88,125579;999,887682;0,981933;0,811592;198,546699;521,321681;0,982977;0,867507;205,248007;650,583297;0,997181;0,804916;110,234702;632,584923;1,012263;0,880552;165,869611;508,437675;1,049300;0,815472;212,922268;650,583513;1,063437;0,765162;101,295571;560,511511;1,027805;0,751272;0,707568;540,511946;1,026434;0,809650;23,087677;830,731410;1,047507;0,278056;146,829854;251,547806
26,110000;1,029843;0,097468;88,125611;999,887680;0,981933;0,811592;198,546682;521,321648;0,982977;0,867507;205,248003;650,583260;0,997181;0,804916;110,234686;632,584886;1,012263;0,880552;165,869606;508,437648;1,049300;0,815472;212,922236;650,583477;1,063437;0,765162;101,295567;560,511478;1,027805;0,751272;0,707558;540,511914;1,026434;0,809650;23,087666;830,731363;1,047507;0,278056;146,829845;251,548122
26,120000;1,029843;0,097468;88,125644;999,887678;0,981933;0,811592;198,546665;521,321615;0,982977;0,867507;205,247999;650,583223;0,997181;0,804916;110,234671;632,584849;1,012263;0,880552;165,869600;508,437620;1,049300;0,815472;212,922203;650,583440;1,063437;0,765162;101,295564;560,511446;1,027805;0,751272;0,707549;540,511882;1,026434;0,809650;23,087656;830,731317;1,047507;0,278056;146,829836;251,548437
26,130000;1,029843;0,097468;88,125676;999,887676;0,981933;0,811592;198,546649;521,321582;0,982977;0,867507;205,247995;650,583186;0,997181;0,804916;110,234655;632,584812;1,012263;0,880552;165,869595;508,437593;1,049300;0,815472;212,922171;650,583404;1,063437;0,765162;101,295560;560,511414;1,027805;0,751272;0,707539;540,511850;1,026434;0,809650;23,087645;830,731271;1,047507;0,278056;146,829827;251,548751
26,140000;1,029843;0,097468;88,125708;999,887674;0,981933;0,811592;198,546632;521,321550;0,982977;0,867507;205,247991;650,583150;0,997181;0,804916;110,234640;632,584775;1,012263;0,880552;165,869590;508,437565;1,049300;0,815472;212,922139;650,583367;1,063437;0,765161;101,295557;560,511382;1,027805;0,751272;0,707530;540,511818;1,026434;0,809650;23,087635;830,731225;1,047507;0,278057;146,829818;251,549065
26,150000;1,029843;0,097468;88,125741;999,887671;0,981933;0,811592;198,546615;521,321517;0,982977;0,867507;205,247987;650,583113;0,997181;0,804916;110,234625;632,584738;1,012263;0,880551;165,869585;508,437538;1,049300;0,815472;212,922107;650,583331;1,063437;0,765161;101,295554;560,511350;1,027805;0,751272;0,707520;540,511786;1,026434;0,809650;23,087625;830,731179;1,047507;0,278057;146,829810;251,549379
26,160000;1,029843;0,097468;88,125773;999,887669;0,981933;0,811592;198,546598;521,321485;0,982977;0,867507;205,247983;650,583076;0,997181;0,804916;110,234609;632,584701;1,012263;0,880551;165,869580;508,437510;1,049300;0,815472;212,922075;650,583294;1,063437;0,765161;101,295550;560,511318;1,027805;0,751272;0,707510;540,511754;1,026434;0,809650;23,087614;830,731134;1,047507;0,278057;146,829801;251,549692
26,170000;1,029843;0,097468;88,125806;999,887667;0,981933;0,811592;198,546581;521,321452;0,982977;0,867507;205,247979;650,583039;0,997181;0,804916;110,234594;632,584664;1,012263;0,880551;165,869575;508,437483;1,049300;0,815472;212,922043;650,583258;1,063437;0,765161;101,295547;560,511286;1,027805;0,751271;0,707500;540,511722;1,026434;0,809650;23,087604;830,731088;1,047507;0,278057;146,829792;251,550005
26,180000;1,029843;0,097468;88,125838;999,887665;0,981933;0,811592;198,546564;521,321420;0,982977;0,867507;205,247975;650,583003;0,997181;0,804916;110,234579;632,584628;1,012263;0,880551;165,869570;508,437455;1,049300;0,815472;212,922011;650,583222;1,063437;0,765161;101,295544;560,511254;1,027805;0,751271;0,707490;540,511689;1,026434;0,809650;23,087594;830,731043;1,047507;0,278058;146,829783;251,550317
26,190000;1,029844;0,097468;88,125871;999,887663;0,981933;0,811591;198,546547;521,321388;0,982977;0,867507;205,247971;650,582966;0,997181;0,804916;110,234563;632,584591;1,012263;0,880551;165,869565;508,437428;1,049300;0,815472;212,921979;650,583185;1,063437;0,765161;101,295541;560,511222;1,027805;0,751271;0,707481;540,511657;1,026434;0,809650;23,087583;830,730997;1,047507;0,278058;146,829774;251,550629
26,200000;1,029844;0,097468;88,125904;999,887660;0,981933;0,811591;198,546530;521,321355;0,982977;0,867507;205,247967;650,582930;0,997181;0,804916;110,234548;632,584554;1,012263;0,880551;165,869560;508,437401;1,049300;0,815472;212,921947;650,583149;1,063437;0,765161;101,295537;560,511190;1,027805;0,751271;0,707471;540,511624;1,026434;0,809650;23,087573;830,730952;1,047507;0,278058;146,829765;251,550940
26,210000;1,029844;0,097468;88,125936;999,887659;0,981933;0,811591;198,546513;521,321323;0,982977;0,867507;205,247963;650,582893;0,997181;0,804916;110,234533;632,584517;1,012263;0,880551;165,869555;508,437374;1,049300;0,815472;212,921916;650,583113;1,063437;0,765161;101,295534;560,511158;1,027805;0,751271;0,707461;540,511592;1,026434;0,809650;23,087563;830,730907;1,047507;0,278058;146,829756;251,551251
26,220000;1,029844;0,097468;88,125969;999,887657;0,981933;0,811591;198,546497;521,321291;0,982977;0,867507;205,247959;650,582857;0,997181;0,804915;110,234518;632,584480;1,012263;0,880551;165,869550;508,437346;1,049300;0,815472;212,921884;650,583077;1,063437;0,765161;101,295531;560,511126;1,027805;0,751271;0,707451;540,511559;1,026434;0,809650;23,087553;830,730862;1,047507;0,278059;146,829747;251,551561
26,230000;1,029844;0,097468;88,126002;999,887655;0,981933;0,811591;198,546480;521,321259;0,982977;0,867507;205,247955;650,582821;0,997181;0,804915;110,234502;632,584443;1,012263;0,880551;165,869545;508,437319;1,049300;0,815472;212,921852;650,583040;1,063437;0,765161;101,295528;560,511094;1,027805;0,751271;0,707441;540,511527;1,026434;0,809650;23,087542;830,730817;1,047507;0,278059;146,829738;251,551871
26,240000;1,029844;0,097468;88,126034;999,887653;0,981933;0,811591;198,546463;521,321227;0,982977;0,867507;205,247951;650,582784;0,997181;0,804915;110,234487;632,584407;1,012263;0,880551;165,869540;508,437292;1,049300;0,815471;212,921820;650,583004;1,063437;0,765161;101,295525;560,511062;1,027805;0,751271;0,707430;540,511494;1,026434;0,809650;23,087532;830,730772;1,047507;0,278059;146,829729;251,552180
26,250000;1,029844;0,097468;88,126067;999,887652;0,981933;0,811591;198,546446;521,321195;0,982977;0,867507;205,247947;650,582748;0,997181;0,804915;110,234472;632,584370;1,012263;0,880551;165,869535;508,437265;1,049300;0,815471;212,921789;650,582968;1,063437;0,765161;101,295521;560,511030;1,027805;0,751271;0,707420;540,511461;1,026434;0,809649;23,087522;830,730727;1,047507;0,278059;146,829720;251,552489
26,260000;1,029844;0,097468;88,126100;999,887651;0,981933;0,811591;198,546429;521,321164;0,982977;0,867507;205,247943;650,582712;0,997181;0,804915;110,234457;632,584333;1,012263;0,880551;165,869530;508,437237;1,049300;0,815471;212,921757;650,582932;1,063437;0,765161;101,295518;560,510998;1,027805;0,751271;0,707410;540,511428;1,026434;0,809649;23,087512;830,730682;1,047507;0,278060;146,829711;251,552797
26,270000;1,029844;0,097468;88,126133;999,887650;0,981933;0,811591;198,546412;521,321132;0,982977;0,867507;205,247939;650,582676;0,997181;0,804915;110,234442;632,584296;1,012263;0,880551;165,869525;508,437210;1,049300;0,815471;212,921725;650,582896;1,063437;0,765161;101,295515;560,510966;1,027805;0,751271;0,707400;540,511395;1,026434;0,809649;23,087502;830,730637;1,047507;0,278060;146,829702;251,553106
26,280000;1,029844;0,097468;88,126165;999,887649;0,981933;0,811591;198,546395;521,321100;0,982977;0,867507;205,247935;650,582639;0,997181;0,804915;110,234426;632,584260;1,012263;0,880551;165,869520;508,437183;1,049300;0,815471;212,921694;650,582860;1,063437;0,765161;101,295512;560,510934;1,027805;0,751271;0,707389;540,511362;1,026434;0,809649;23,087492;830,730592;1,047507;0,278060;146,829693;251,553413
26,290000;1,029844;0,097468;88,126198;999,887648;0,981933;0,811591;198,546378;521,321069;0,982977;0,867506;205,247931;650,582603;0,997181;0,804915;110,234411;632,584223;1,012263;0,880551;165,869516;508,437156;1,049300;0,815471;212,921662;650,582824;1,063437;0,765161;101,295509;560,510902;1,027805;0,751271;0,707379;540,511329;1,026434;0,809649;23,087481;830,730547;1,047507;0,278060;146,829684;251,553721
26,300000;1,029844;0,097468;88,126231;999,887648;0,981933;0,811591;198,546361;521,321037;0,982977;0,867506;205,247926;650,582567;0,997181;0,804915;110,234396;632,584186;1,012263;0,880551;165,869511;508,437129;1,049300;0,815471;212,921631;650,582787;1,063437;0,765161;101,295506;560,510871;1,027805;0,751271;0,707369;540,511296;1,026434;0,809649;23,087471;830,730503;1,047507;0,278061;146,829675;251,554028
26,310000;1,029844;0,097468;88,126263;999,887647;0,981933;0,811591;198,546344;521,321005;0,982977;0,867506;205,247922;650,582531;0,997181;0,804915;110,234381;632,584149;1,012263;0,880551;165,869506;508,437102;1,049300;0,815471;212,921599;650,582751;1,063437;0,765161;101,295503;560,510839;1,027805;0,751271;0,707358;540,511263;1,026434;0,809649;23,087461;830,730458;1,047507;0,278061;146,829666;251,554334
26,320000;1,029844;0,097468;88,126296;999,887648;0,981933;0,811591;198,546327;521,320974;0,982977;0,867506;205,247918;650,582495;0,997181;0,804915;110,234366;632,584113;1,012263;0,880551;165,869501;508,437075;1,049300;0,815471;212,921567;650,582715;1,063437;0,765161;101,295499;560,510807;1,027805;0,751271;0,707347;540,511229;1,026434;0,809649;23,087451;830,730413;1,047507;0,278061;146,829657;251,554640
26,330000;1,029844;0,097468;88,126329;999,887648;0,981933;0,811591;198,546310;521,320942;0,982977;0,867506;205,247914;650,582459;0,997181;0,804915;110,234350;632,584076;1,012263;0,880551;165,869496;508,437047;1,049300;0,815471;212,921536;650,582679;1,063437;0,765161;101,295496;560,510775;1,027805;0,751271;0,707337;540,511196;1,026434;0,809649;23,087441;830,730369;1,047507;0,278061;146,829647;251,554946
26,340000;1,029844;0,097468;88,126361;999,887649;0,981933;0,811591;198,546293;521,320911;0,982977;0,867506;205,247910;650,582422;0,997181;0,804915;110,234335;632,584039;1,012263;0,880551;165,869491;508,437020;1,049300;0,815471;212,921504;650,582643;1,063437;0,765161;101,295493;560,510743;1,027805;0,751271;0,707326;540,511163;1,026434;0,809649;23,087431;830,730324;1,047507;0,278062;146,829638;251,555252
26,350000;1,029844;0,097468;88,126394;999,887649;0,981933;0,811591;198,546276;521,320879;0,982977;0,867506;205,247906;650,582386;0,997181;0,804915;110,234320;632,584002;1,012263;0,880551;165,869486;508,436993;1,049300;0,815471;212,921473;650,582606;1,063437;0,765161;101,295490;560,510711;1,027805;0,751271;0,707315;540,511129;1,026434;0,809649;23,087421;830,730279;1,047507;0,278062;146,829629;251,555558
26,360000;1,029844;0,097468;88,126426;999,887651;0,981933;0,811591;198,546259;521,320847;0,982977;0,867506;205,247902;650,582350;0,997181;0,804915;110,234305;632,583965;1,012263;0,880551;165,869481;508,436966;1,049300;0,815471;212,921441;650,582570;1,063437;0,765161;101,295487;560,510679;1,027805;0,751271;0,707305;540,511096;1,026434;0,809649;23,087411;830,730234;1,047507;0,278062;146,829619;251,555863
26,370000;1,029844;0,097468;88,126458;999,887652;0,981933;0,811591;198,546242;521,320816;0,982977;0,867506;205,247898;650,582314;0,997181;0,804915;110,234289;632,583928;1,012263;0,880550;165,869477;508,436939;1,049300;0,815471;212,921410;650,582534;1,063437;0,765160;101,295484;560,510647;1,027805;0,751271;0,707294;540,511062;1,026434;0,809649;23,087400;830,730189;1,047507;0,278062;146,829610;251,556168
26,380000;1,029844;0,097468;88,126491;999,887654;0,981933;0,811590;198,546225;521,320784;0,982977;0,867506;205,247894;650,582278;0,997181;0,804915;110,234274;632,583892;1,012263;0,880550;165,869472;508,436912;1,049300;0,815471;212,921378;650,582498;1,063437;0,765160;101,295481;560,510615;1,027805;0,751271;0,707283;540,511028;1,026434;0,809649;23,087390;830,730145;1,047507;0,278063;146,829601;251,556472
26,390000;1,029844;0,097468;88,126523;999,887656;0,981933;0,811590;198,546207;521,320753;0,982977;0,867506;205,247890;650,582241;0,997181;0,804915;110,234259;632,583855;1,012263;0,880550;165,869467;508,436884;1,049300;0,815471;212,921347;650,582461;1,063437;0,765160;101,295478;560,510583;1,027805;0,751271;0,707272;540,510995;1,026434;0,809649;23,087380;830,730100;1,047507;0,278063;146,829591;251,556777
26,400000;1,029844;0,097468;88,126555;999,887659;0,981933;0,811590;198,546190;521,320721;0,982977;0,867506;205,247886;650,582205;0,997181;0,804915;110,234244;632,583818;1,012263;0,880550;165,869462;508,436857;1,049300;0,815471;212,921315;650,582425;1,063437;0,765160;101,295474;560,510551;1,027804;0,751270;0,707261;540,510961;1,026434;0,809649;23,087370;830,730055;1,047507;0,278063;146,829582;251,557082
26,410000;1,029844;0,097468;88,126588;999,887662;0,981933;0,811590;198,546173;521,320690;0,982977;0,867506;205,247881;650,582169;0,997181;0,804915;110,234228;632,583781;1,012263;0,880550;165,869457;508,436830;1,049300;0,815471;212,921284;650,582389;1,063437;0,765160;101,295471;560,510519;1,027804;0,751270;0,707250;540,510927;1,026434;0,809649;23,087360;830,730010;1,047507;0,278063;146,829572;251,557386
26,420000;1,029844;0,097468;88,126620;999,887665;0,981933;0,811590;198,546156;521,320658;0,982977;0,867506;205,247877;650,582132;0,997181;0,804914;110,234213;632,583744;1,012263;0,880550;165,869452;508,436803;1,049300;0,815471;212,921252;650,582352;1,063437;0,765160;101,295468;560,510486;1,027804;0,751270;0,707238;540,510894;1,026434;0,809649;23,087350;830,729964;1,047507;0,278064;146,829562;251,557690
26,430000;1,029844;0,097468;88,126652;999,887668;0,981933;0,811590;198,546139;521,320626;0,982977;0,867506;205,247873;650,582096;0,997181;0,804914;110,234198;632,583707;1,012263;0,880550;165,869448;508,436776;1,049300;0,815471;212,921221;650,582316;1,063437;0,765160;101,295465;560,510454;1,027804;0,751270;0,707227;540,510860;1,026434;0,809649;23,087340;830,729919;1,047507;0,278064;146,829553;251,557994
26,440000;1,029844;0,097468;88,126684;999,887672;0,981933;0,811590;198,546122;521,320595;0,982977;0,867506;205,247869;650,582059;0,997181;0,804914;110,234182;632,583670;1,012263;0,880550;165,869443;508,436748;1,049300;0,815470;212,921189;650,582279;1,063437;0,765160;101,295462;560,510422;1,027804;0,751270;0,707216;540,510826;1,026434;0,809649;23,087330;830,729874;1,047507;0,278064;146,829543;251,558299
26,450000;1,029844;0,097468;88,126716;999,887676;0,981933;0,811590;198,546104;521,320563;0,982977;0,867506;205,247865;650,582023;0,997181;0,804914;110,234167;632,583633;1,012263;0,880550;165,869438;508,436721;1,049300;0,815470;212,921158;650,582243;1,063437;0,765160;101,295458;560,510390;1,027804;0,751270;0,707205;540,510792;1,026434;0,809649;23,087320;830,729829;1,047507;0,278064;146,829533;251,558603
26,460000;1,029844;0,097468;88,126747;999,887681;0,981933;0,811590;198,546087;521,320531;0,982977;0,867506;205,247860;650,581986;0,997181;0,804914;110,234152;632,583596;1,012263;0,880550;165,869433;508,436694;1,049300;0,815470;212,921127;650,582206;1,063437;0,765160;101,295455;560,510357;1,027804;0,751270;0,707193;540,510759;1,026434;0,809649;23,087310;830,729783;1,047507;0,278065;146,829523;251,558907
26,470000;1,029844;0,097468;88,126779;999,887686;0,981933;0,811590;198,546070;521,320499;0,982977;0,867506;205,247856;650,581950;0,997181;0,804914;110,234136;632,583559;1,012263;0,880550;165,869428;508,436666;1,049300;0,815470;212,921095;650,582169;1,063437;0,765160;101,295452;560,510325;1,027804;0,751270;0,707182;540,510725;1,026434;0,809648;23,087300;830,729737;1,047507;0,278065;146,829514;251,559211
