ModeIndex,StateIndex,Generator,Area,StateVariable,StateDescription,ModelName,RealPart,ImagPart,ParticipationMagnitude
38,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-0.978550874877149,0.16366020627591849,0.9921423677280947
39,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-0.004572649640802175,0.0019787409536531878,0.004982423155372553
40,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-0.004572649640802175,-0.0019787409536531878,0.004982423155372553
41,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,0.0005253022836068128,0.0,0.0005253022836068128
42,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,3.0009839324625094e-05,0.0,3.0009839324625094e-05
43,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-0.000371875683472172,0.0,0.000371875683472172
44,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-5.897467964394259e-15,0.0,5.897467964394259e-15
45,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-2.2181577245035823e-14,-0.0,2.2181577245035823e-14
46,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-7.76258462433034e-15,0.0,7.76258462433034e-15
47,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-1.020463076867178e-14,-0.0,1.020463076867178e-14
48,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-6.96642669474663e-15,0.0,6.96642669474663e-15
49,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,6.41346528111246e-15,0.0,6.41346528111246e-15
50,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-1.4197804609961608e-15,-0.0,1.4197804609961608e-15
51,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-6.770530513301526e-15,0.0,6.770530513301526e-15
52,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,0.0009564684021354633,0.0,0.0009564684021354633
53,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-0.000723883648139751,0.0,0.000723883648139751
54,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,4.5791794354646814e-05,0.0,4.5791794354646814e-05
55,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-0.0001347585000259656,0.0,0.0001347585000259656
56,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-1.8870966388166478e-05,0.0,1.8870966388166478e-05
57,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-4.6121258220227096e-05,-0.0,4.6121258220227096e-05
58,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,3.315642353609264e-05,1.4975894849238901e-05,3.6381669123890094e-05
59,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,3.315642353609264e-05,-1.4975894849238901e-05,3.6381669123890094e-05
60,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,1.9178622994420807e-08,0.0,1.9178622994420807e-08
61,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-5.644918409649761e-07,-0.0,5.644918409649761e-07
62,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-2.3930861440536416e-05,-0.0,2.3930861440536416e-05
63,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,9.187729563082053e-07,0.0,9.187729563082053e-07
64,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,2.639950352814457e-05,1.278879609864663e-05,2.93340602744536e-05
65,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,2.639950352814457e-05,-1.278879609864663e-05,2.93340602744536e-05
66,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,2.757730210717214e-05,0.0,2.757730210717214e-05
67,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,5.208483307289485e-05,0.0,5.208483307289485e-05
68,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,7.643581487332743e-06,-2.816108089166626e-06,8.145845734076083e-06
69,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,7.643581487332743e-06,2.816108089166626e-06,8.145845734076083e-06
70,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,0.00018445145708386807,-0.0005263983169329982,0.0005577791033108494
71,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,0.00018445145708386807,0.0005263983169329982,0.0005577791033108494
72,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-6.197388976252107e-06,-7.056882763879848e-06,9.391870126131197e-06
73,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-6.197388976252107e-06,7.056882763879848e-06,9.391870126131197e-06
74,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-4.803330349862013e-07,-6.007693438910664e-07,7.691837420658068e-07
75,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-4.803330349862013e-07,6.007693438910664e-07,7.691837420658068e-07
76,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-1.209589546354926e-05,9.559723005253004e-05,9.635943690568903e-05
77,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-1.209589546354926e-05,-9.559723005253004e-05,9.635943690568903e-05
78,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-1.3654020465956292e-06,-0.0,1.3654020465956292e-06
79,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,0.0008493469566244009,0.0016590885526338093,0.0018638575799152896
80,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,0.0008493469566244009,-0.0016590885526338093,0.0018638575799152896
81,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-0.003958217316750874,-0.007760966231880974,0.008712065264850995
82,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-0.003958217316750874,0.007760966231880974,0.008712065264850995
83,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-1.3816305052208728e-15,0.0,1.3816305052208728e-15
84,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-6.700841035516119e-16,0.0,6.700841035516119e-16
85,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-2.757987421567353e-15,0.0,2.757987421567353e-15
86,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,2.193147637901275e-15,0.0,2.193147637901275e-15
88,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,1.5508013848648912e-16,0.0,1.5508013848648912e-16
89,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,7.326139371753319e-15,0.0,7.326139371753319e-15
90,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,5.236455611792044e-15,0.0,5.236455611792044e-15
91,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,2.1118790906118304e-05,0.0,2.1118790906118304e-05
92,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-0.001984617323477135,-0.0,0.001984617323477135
93,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-0.0006017526837141711,0.0,0.0006017526837141711
94,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-0.0005050340443326647,-0.0,0.0005050340443326647
95,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-3.608657718823685e-05,0.0,3.608657718823685e-05
96,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-0.007748676913405009,-0.0017896537260569285,0.007952663350571633
97,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-0.007748676913405009,0.0017896537260569285,0.007952663350571633
98,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-1.3360158124709887e-05,-0.0,1.3360158124709887e-05
99,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,0.0008785723288029407,0.0,0.0008785723288029407
100,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,0.0007173389573639706,0.0,0.0007173389573639706
101,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,0.000509183038373185,0.0,0.000509183038373185
102,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-0.00023313184066842623,0.0,0.00023313184066842623
103,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,0.0036275793848182442,0.0,0.0036275793848182442
104,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,9.941113266602862e-05,0.0,9.941113266602862e-05
105,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-8.921903296598201e-05,0.0,8.921903296598201e-05
106,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,1.2931563097748002e-05,0.0,1.2931563097748002e-05
107,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,5.743982002651713e-05,0.0,5.743982002651713e-05
108,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-1.8779337596262717e-05,0.0,1.8779337596262717e-05
109,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,1.1417896383489837e-07,0.0,1.1417896383489837e-07
110,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-2.7733520573716573e-05,0.0,2.7733520573716573e-05
111,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-7.082221714196019e-07,-0.0,7.082221714196019e-07
112,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,1.9196405006569114e-07,0.0,1.9196405006569114e-07
113,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,7.3437551921488045e-09,0.0,7.3437551921488045e-09
114,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,7.48255720807266e-07,0.0,7.48255720807266e-07
115,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-1.2727961608112835e-05,-0.0,1.2727961608112835e-05
116,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,4.8974924882060196e-06,0.0,4.8974924882060196e-06
117,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,4.0967451854613886e-07,0.0,4.0967451854613886e-07
118,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,3.2996938855311474e-05,0.0,3.2996938855311474e-05
119,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-1.7133638862902905e-06,-0.0,1.7133638862902905e-06
120,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,2.6648148877967015e-05,-0.0,2.6648148877967015e-05
121,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-2.862654518357385e-08,0.0,2.862654518357385e-08
122,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-2.0094480250992225e-06,-0.0,2.0094480250992225e-06
123,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,0.0005103956569350459,0.0,0.0005103956569350459
124,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-6.360741781515623e-05,0.0,6.360741781515623e-05
125,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,0.00179700299369488,0.0,0.00179700299369488
126,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,0.00010447554640137519,0.0,0.00010447554640137519
127,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,0.00018195285552060294,0.0,0.00018195285552060294
128,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,4.6169699476732725e-05,-0.0,4.6169699476732725e-05
129,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,0.01217511144830299,-0.0034660843161051736,0.012658873538547923
130,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,0.01217511144830299,0.0034660843161051736,0.012658873538547923
131,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-5.0812256173278405e-06,-0.0,5.0812256173278405e-06
132,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-5.241074899838071e-07,-0.0,5.241074899838071e-07
133,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-0.0002689232545981395,-0.0,0.0002689232545981395
134,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-3.350836137450686e-05,-0.0,3.350836137450686e-05
135,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-0.0038564928729472323,0.0,0.0038564928729472323
136,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-0.004013829735716656,0.0,0.004013829735716656
137,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-9.94738765185694e-05,0.0,9.94738765185694e-05
138,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-0.0024170231513351795,-0.0,0.0024170231513351795
139,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-2.9886437168191244e-07,-0.0,2.9886437168191244e-07
140,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-0.0011178135454600515,-0.0,0.0011178135454600515
141,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-0.006365862536566067,0.0,0.006365862536566067
142,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,6.459713573164441e-05,4.556260428495805e-05,7.904897756429345e-05
143,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,6.459713573164441e-05,-4.556260428495805e-05,7.904897756429345e-05
144,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-2.429617833711111e-05,0.0,2.429617833711111e-05
145,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-3.133887801992198e-05,-0.0,3.133887801992198e-05
146,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,2.5103645289584957e-07,0.0,2.5103645289584957e-07
147,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-3.0086965321073307e-06,0.0,3.0086965321073307e-06
148,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,9.66271017901845e-07,0.0,9.66271017901845e-07
149,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,3.970374427251159e-07,0.0,3.970374427251159e-07
150,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,7.247015573522242e-07,0.0,7.247015573522242e-07
151,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,2.118728251581278e-08,0.0,2.118728251581278e-08
152,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,3.3163956677132667e-06,0.0,3.3163956677132667e-06
153,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-5.557325463326553e-05,-0.0,5.557325463326553e-05
154,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-3.4852753104261866e-05,0.0,3.4852753104261866e-05
155,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-0.0001675675105800812,0.0,0.0001675675105800812
156,130,g4,area_3,speed,Speed,Grid\G 04.ElmSym,-0.002501882236179992,0.0,0.002501882236179992
1,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,2.5166474751424855e-06,0.0,2.5166474751424855e-06
2,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,2.2974509165423203e-06,-6.094634690922193e-06,6.513282792088288e-06
3,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,2.2974509165423203e-06,6.094634690922193e-06,6.513282792088288e-06
4,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-1.1294813734980171e-05,0.0,1.1294813734980171e-05
5,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.00801917401682418,-0.004837860209469649,0.009365470800684703
6,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.00801917401682418,0.004837860209469649,0.009365470800684703
7,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.001674418061947664,-0.0013961160295745249,0.0021800953681459685
8,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.001674418061947664,0.0013961160295745249,0.0021800953681459685
9,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,4.742682092116699e-05,-1.8269873756582353e-05,5.082412448601451e-05
10,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,4.742682092116699e-05,1.8269873756582353e-05,5.082412448601451e-05
11,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.001904857738012809,-0.0027659272352491067,0.0033583979026851544
12,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.001904857738012809,0.0027659272352491067,0.0033583979026851544
13,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.00040583889028681253,0.00026105632546626284,0.00048255114748094717
14,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.00040583889028681253,-0.00026105632546626284,0.00048255114748094717
15,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,5.255621646830059e-05,-1.1429675080660532e-05,5.378469449492432e-05
16,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,5.255621646830059e-05,1.1429675080660532e-05,5.378469449492432e-05
17,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.0003652489668514887,-0.0,0.0003652489668514887
18,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.028821399806794445,0.0016336757310756655,0.028867663279479282
19,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.028821399806794445,-0.0016336757310756655,0.028867663279479282
20,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.4572389876792338,0.08091350737884809,0.46434307094030963
21,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.4572389876792338,-0.08091350737884809,0.46434307094030963
22,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.008428132815221614,-0.0034226712981507493,0.009096598351372909
23,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.008428132815221614,0.0034226712981507493,0.009096598351372909
24,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.0049890780274973075,-0.00875159098249768,0.010073789966511667
25,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.0049890780274973075,0.00875159098249768,0.010073789966511667
26,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.22859723439921292,0.025873727213320034,0.2300568306633776
27,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.22859723439921292,-0.025873727213320034,0.2300568306633776
28,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.0008756113795555485,0.0,0.0008756113795555485
29,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.0038327420797550473,1.5909333687930084e-05,0.0038327750986489463
30,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.0038327420797550473,-1.5909333687930084e-05,0.0038327750986489463
31,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.0062712857990433945,0.001921091482874851,0.006558934216689297
32,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.0062712857990433945,-0.001921091482874851,0.006558934216689297
33,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-2.0167213931695518e-05,5.679025158521264e-06,2.0951559476990997e-05
34,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-2.0167213931695518e-05,-5.679025158521264e-06,2.0951559476990997e-05
35,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.001033357066091124,-0.00047598102303691265,0.0011377103147689758
36,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.001033357066091124,0.00047598102303691265,0.0011377103147689758
37,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,1.0,-5.551115123125783e-17,1.0
38,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,1.0,5.551115123125783e-17,1.0
39,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.0017119127581710176,-4.578579084896689e-06,0.0017119188809564365
40,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.0017119127581710176,4.578579084896689e-06,0.0017119188809564365
41,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,1.0306156326739144e-05,0.0,1.0306156326739144e-05
42,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.00011840893790131375,0.0,0.00011840893790131375
43,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.0016988509846077755,0.0,0.0016988509846077755
44,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-5.370653458339879e-16,0.0,5.370653458339879e-16
45,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-9.404993722543934e-16,-0.0,9.404993722543934e-16
47,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-2.0757608918408017e-15,0.0,2.0757608918408017e-15
48,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-1.0479467560945514e-15,0.0,1.0479467560945514e-15
49,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-7.156287602725411e-15,-0.0,7.156287602725411e-15
50,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,2.3902306950524017e-16,0.0,2.3902306950524017e-16
51,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-2.518264790605683e-15,0.0,2.518264790605683e-15
52,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.0007202603907574618,-0.0,0.0007202603907574618
53,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.008740113286284401,0.0,0.008740113286284401
54,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.008926119009769397,0.0,0.008926119009769397
55,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.016063654576967196,0.0,0.016063654576967196
56,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.0016133776707760396,0.0,0.0016133776707760396
57,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.0075082376761314365,0.0,0.0075082376761314365
58,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.0007521192720212531,-0.0014323165966817304,0.001617780650297102
59,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.0007521192720212531,0.0014323165966817304,0.001617780650297102
60,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,3.18363344677482e-06,0.0,3.18363344677482e-06
61,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,7.510223410110735e-06,0.0,7.510223410110735e-06
62,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-4.257956941706981e-05,-0.0,4.257956941706981e-05
63,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.00011650251111843346,-0.0,0.00011650251111843346
64,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.0004043699114597341,0.0005304110736655333,0.0006669714629284952
65,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.0004043699114597341,-0.0005304110736655333,0.0006669714629284952
66,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.001373296358971031,0.0,0.001373296358971031
67,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.005669786567264181,-0.0,0.005669786567264181
68,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.00021529174358477483,0.0002413512808311607,0.000323420740854099
69,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.00021529174358477483,-0.0002413512808311607,0.000323420740854099
70,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.020204763902889798,0.04015357204648497,0.044950437511372204
71,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.020204763902889798,-0.04015357204648497,0.044950437511372204
72,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.0018716324425727213,0.0005184788025199734,0.0019421195299860604
73,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.0018716324425727213,-0.0005184788025199734,0.0019421195299860604
74,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,2.215288794157379e-05,-1.5052789920928895e-05,2.678314635280075e-05
75,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,2.215288794157379e-05,1.5052789920928895e-05,2.678314635280075e-05
76,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.003172109707275775,-0.004442579663557487,0.005458827169094819
77,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.003172109707275775,0.004442579663557487,0.005458827169094819
78,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-0.00035208435435156655,-0.0,0.00035208435435156655
79,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.0053695178367207394,-0.048446805527847456,0.048743457895926226
80,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.0053695178367207394,0.048446805527847456,0.048743457895926226
81,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.0002152450015567081,0.0009118839933211387,0.0009369433429884935
82,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,0.0002152450015567081,-0.0009118839933211387,0.0009369433429884935
83,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-3.462498012234287e-14,0.0,3.462498012234287e-14
84,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,1.134815965460756e-14,0.0,1.134815965460756e-14
85,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-2.4400308247595213e-14,0.0,2.4400308247595213e-14
86,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-1.1287193045655768e-13,-0.0,1.1287193045655768e-13
87,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-6.943203375551095e-15,0.0,6.943203375551095e-15
88,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,2.5458627588163842e-15,0.0,2.5458627588163842e-15
89,131,g4,area_3,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 04.ElmSym,-4.0430394956002005e-14,-0.0,4.0430394956002005e-14
